"Unique Id","Survey Id","Keyword Id","Keyword Content","Country Of Origin Id","Country Of Origin Label","Country Id","Country Label","Province Id","Province Label","Age Group Id","Age Group Label","Gender Label","Share Device","Mobile Type","Degree","Rank Pandemic","Source Information Id","Source Information Label","Result Item Rank","Result Item Title","Result Item Metadesc","Result Item Created At","Result Item Full Url","Result Item Full Domain","Google Tracked Country","Google Tracked Address","Result Item Openrank","Keyword Openrank Average","Survey Openrank Average","Html File"
"645","19","9","is hydroxychloroquine effective for covid","235","United States","235","United States","4673","Oklahoma","3","25-34","other","NO","Samsung Galaxy A10","Some college (some community college, associate’s degree)","8","2","Internet","16","Hydroxychloroquine and Chloroquine Prescribing Patterns by ...","Sep 4, 2020 -  Earlier this year, they were widely reported to be of potential benefit in the prevention and treatment of COVID-19; however, current data indicate&nbsp;...  by L Bull-Otterson  - ‎2020  - ‎Cited by 1 ","Sep 4, 2020","https://www.cdc.gov/mmwr/volumes/69/wr/mm6935a4.htm","cdc.gov","","Wagoner, Oklahoma","84","73.8","71.99","fairness.datasciencevn.com/uploads/html/19-9-1601904947.html"
"646","19","9","is hydroxychloroquine effective for covid","235","United States","235","United States","4673","Oklahoma","3","25-34","other","NO","Samsung Galaxy A10","Some college (some community college, associate’s degree)","8","2","Internet","17","Effectiveness of hydroxychloroquine in COVID-19 disease: A ...","Jul 29, 2020 -  show evidence for reduced mortality in COVID-19 patients taking hydroxychloroquine alone or with azithromycin in an observational study in the&nbsp;...  by AA Monforte  - ‎Cited by 3 ","Jul 29, 2020","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7388856/","ncbi.nlm.nih.gov","","Wagoner, Oklahoma","-1","73.8","71.99","fairness.datasciencevn.com/uploads/html/19-9-1601904947.html"
"647","19","3","should i get flu shot","235","United States","235","United States","4673","Oklahoma","3","25-34","other","NO","Samsung Galaxy A10","Some college (some community college, associate’s degree)","8","2","Internet","1","Who Should and Who Should NOT get a Flu Vaccine | CDC","vegan flu vaccinewhy are there eggs in vaccinesinfluenza vaccine dosage chartquadrivalent high-dose flu vaccinehow many people get the flu vaccinePeople also search for ","","https://www.cdc.gov/flu/prevent/whoshouldvax.htm","cdc.gov","","Wagoner, Oklahoma","84","74.22","71.99","fairness.datasciencevn.com/uploads/html/19-3-1601904970.html"
"648","19","3","should i get flu shot","235","United States","235","United States","4673","Oklahoma","3","25-34","other","NO","Samsung Galaxy A10","Some college (some community college, associate’s degree)","8","2","Internet","6","Who Needs a Flu Vaccine and When | CDC","when to get flu shot 2019flu shot twice in one yearflu shot back paincdc flu vaccine ingredientswhen will the 2020-2021 flu shot be availabledo you have to be healthy to get a flu shotPeople also search for ","","https://www.cdc.gov/flu/prevent/vaccinations.htm","cdc.gov","","Wagoner, Oklahoma","84","74.22","71.99","fairness.datasciencevn.com/uploads/html/19-3-1601904970.html"
"649","19","3","should i get flu shot","235","United States","235","United States","4673","Oklahoma","3","25-34","other","NO","Samsung Galaxy A10","Some college (some community college, associate’s degree)","8","2","Internet","7","Flu Shot Pros and Cons: Should You Get One? - Healthline","reasons to refuse flu shotis flu shot worth itshould i get a flu shot in marchflu shot on empty stomach10 reasons not to get the flu shotPeople also search for ","","https://www.healthline.com/health/flu-shot-pros-and-cons","healthline.com","","Wagoner, Oklahoma","73","74.22","71.99","fairness.datasciencevn.com/uploads/html/19-3-1601904970.html"
"650","19","3","should i get flu shot","235","United States","235","United States","4673","Oklahoma","3","25-34","other","NO","Samsung Galaxy A10","Some college (some community college, associate’s degree)","8","2","Internet","8","Why COVID-19 Means You Need a Flu Shot This Year | UC ...","Sep 9, 2020 -  Who Should Get Vaccinated? The Centers for Disease Control and Prevention recommends everyone over six months of age to get a flu vaccine&nbsp;...  ","Sep 9, 2020","https://www.ucsf.edu/news/2020/09/418406/why-covid-19-means-you-need-flu-shot-year","ucsf.edu","","Wagoner, Oklahoma","78","74.22","71.99","fairness.datasciencevn.com/uploads/html/19-3-1601904970.html"
"651","19","3","should i get flu shot","235","United States","235","United States","4673","Oklahoma","3","25-34","other","NO","Samsung Galaxy A10","Some college (some community college, associate’s degree)","8","2","Internet","9","Flu shot: Your best bet for avoiding influenza - Mayo Clinic","flu shot effectiveness 2019-2020flu shot yesterday sick todayflu vaccine effectiveness statisticsflu vaccine nameflu shot cvscan you still get the flu after a flu shotPeople also search for ","","https://www.mayoclinic.org/diseases-conditions/flu/in-depth/flu-shots/art-20048000","mayoclinic.org","","Wagoner, Oklahoma","77","74.22","71.99","fairness.datasciencevn.com/uploads/html/19-3-1601904970.html"
"652","19","3","should i get flu shot","235","United States","235","United States","4673","Oklahoma","3","25-34","other","NO","Samsung Galaxy A10","Some college (some community college, associate’s degree)","8","2","Internet","10","When and Why You Should Get a Flu Shot - Scientific American","Sep 24, 2020 -  “You should do everything you can to prevent the flu, and the shot is the best way we can do that,” Landon says. In addition to protecting yourself,&nbsp;...  ","Sep 24, 2020","https://www.scientificamerican.com/article/when-and-why-you-should-get-a-flu-shot/","scientificamerican.com","","Wagoner, Oklahoma","77","74.22","71.99","fairness.datasciencevn.com/uploads/html/19-3-1601904970.html"
"653","19","3","should i get flu shot","235","United States","235","United States","4673","Oklahoma","3","25-34","other","NO","Samsung Galaxy A10","Some college (some community college, associate’s degree)","8","2","Internet","11","Should I still get a flu shot during the COVID-19 pandemic ...","Aug 20, 2020 -  It's better to get vaccinated closer to the start of flu season in September and October. However, as long as flu viruses are circulating, getting a flu&nbsp;...  ","Aug 20, 2020","https://www.mdanderson.org/cancerwise/should-you-get-the-flu-vaccine-during-coronavirus-covid-19-pandemic.h00-159384312.html","mdanderson.org","","Wagoner, Oklahoma","70","74.22","71.99","fairness.datasciencevn.com/uploads/html/19-3-1601904970.html"
"654","19","3","should i get flu shot","235","United States","235","United States","4673","Oklahoma","3","25-34","other","NO","Samsung Galaxy A10","Some college (some community college, associate’s degree)","8","2","Internet","12","Why I'm Not Getting a Flu Shot | Dr. Phil Maffetone","i don t remember if i got a flu shotcan you refuse a flu testreasons to get the flu shotflu jab to have or notreasons not to give baby flu shotflu shots are badPeople also search for ","","https://philmaffetone.com/flu-shots/","philmaffetone.com","","Wagoner, Oklahoma","55","74.22","71.99","fairness.datasciencevn.com/uploads/html/19-3-1601904970.html"
"655","19","3","should i get flu shot","235","United States","235","United States","4673","Oklahoma","3","25-34","other","NO","Samsung Galaxy A10","Some college (some community college, associate’s degree)","8","2","Internet","13","It's a Good Time to Get Your Flu Vaccine | FDA","5 days ago -  The CDC recommends that adults and children older than 6 months should get a flu vaccine by the end of October. Even if you wait until after&nbsp;...  ","5 days ago","https://www.fda.gov/consumers/consumer-updates/its-good-time-get-your-flu-vaccine","fda.gov","","Wagoner, Oklahoma","82","74.22","71.99","fairness.datasciencevn.com/uploads/html/19-3-1601904970.html"
"656","19","4","should i not get flu shot","235","United States","235","United States","4673","Oklahoma","3","25-34","other","NO","Samsung Galaxy A10","Some college (some community college, associate’s degree)","8","2","Internet","1","Who Should and Who Should NOT get a Flu Vaccine | CDC","vegan flu vaccinewhy are there eggs in vaccinesinfluenza vaccine dosage chartquadrivalent high-dose flu vaccinewhat month should i get the flu shothow many people get the flu vaccinePeople also search for ","","https://www.cdc.gov/flu/prevent/whoshouldvax.htm","cdc.gov","","Wagoner, Oklahoma","84","66.43","71.99","fairness.datasciencevn.com/uploads/html/19-4-1601904988.html"
"657","19","4","should i not get flu shot","235","United States","235","United States","4673","Oklahoma","3","25-34","other","NO","Samsung Galaxy A10","Some college (some community college, associate’s degree)","8","2","Internet","2","Misconceptions about Seasonal Flu and Flu Vaccines | CDC","long-term side effects of flu shotflu shot side effects fatigueflu shot effectiveness 2019flu shot suppresses immune systemmayo clinic flu shot 2019can you still get the flu after a flu shotPeople also search for ","","https://www.cdc.gov/flu/prevent/misconceptions.htm","cdc.gov","","Wagoner, Oklahoma","84","66.43","71.99","fairness.datasciencevn.com/uploads/html/19-4-1601904988.html"
"658","19","4","should i not get flu shot","235","United States","235","United States","4673","Oklahoma","3","25-34","other","NO","Samsung Galaxy A10","Some college (some community college, associate’s degree)","8","2","Internet","3","Why I'm Not Getting a Flu Shot | Dr. Phil Maffetone","i don t remember if i got a flu shotcan you refuse a flu testreasons to get the flu shotflu jab to have or notreasons not to give baby flu shotflu shots are badPeople also search for ","","https://philmaffetone.com/flu-shots/","philmaffetone.com","","Wagoner, Oklahoma","55","66.43","71.99","fairness.datasciencevn.com/uploads/html/19-4-1601904988.html"
"659","19","4","should i not get flu shot","235","United States","235","United States","4673","Oklahoma","3","25-34","other","NO","Samsung Galaxy A10","Some college (some community college, associate’s degree)","8","2","Internet","4","7 reasons not to get the flu shot (and why they're myths)","you don t need a flu shotflu jab to have or notavoiding flu shotreasons not to give baby flu shotnot having flu jabreasons to get the flu shotPeople also search for ","","https://www.singlecare.com/blog/reasons-not-to-get-the-flu-shot/","singlecare.com","","Wagoner, Oklahoma","33","66.43","71.99","fairness.datasciencevn.com/uploads/html/19-4-1601904988.html"
"660","19","4","should i not get flu shot","235","United States","235","United States","4673","Oklahoma","3","25-34","other","NO","Samsung Galaxy A10","Some college (some community college, associate’s degree)","8","2","Internet","5","Flu Shot Pros and Cons: Should You Get One? - Healthline","is flu shot worth itshould i get a flu shot in marchflu shot on empty stomachwho should have the flu vaccine10 reasons not to get the flu shotpros and cons of mandatory flu vaccinationsPeople also search for ","","https://www.healthline.com/health/flu-shot-pros-and-cons","healthline.com","","Wagoner, Oklahoma","73","66.43","71.99","fairness.datasciencevn.com/uploads/html/19-4-1601904988.html"
"661","19","4","should i not get flu shot","235","United States","235","United States","4673","Oklahoma","3","25-34","other","NO","Samsung Galaxy A10","Some college (some community college, associate’s degree)","8","2","Internet","6","Two bad reasons for not getting a flu shot - Harvard Health ...","reasons not to give baby flu shotshould i have a flu jab10 reasons why not to get the flu shotlong-term side effects of flu shotPeople also search for ","","https://www.health.harvard.edu/blog/two-bad-reasons-getting-flu-shot-201411157530","health.harvard.edu","","Wagoner, Oklahoma","-1","66.43","71.99","fairness.datasciencevn.com/uploads/html/19-4-1601904988.html"
"662","19","4","should i not get flu shot","235","United States","235","United States","4673","Oklahoma","3","25-34","other","NO","Samsung Galaxy A10","Some college (some community college, associate’s degree)","8","2","Internet","7","Flu shot: Your best bet for avoiding influenza - Mayo Clinic","flu shot effectiveness 2019-2020flu shot yesterday sick todayflu vaccine effectiveness statisticsflu vaccine nameflu shot cvscan you still get the flu after a flu shotPeople also search for ","","https://www.mayoclinic.org/diseases-conditions/flu/in-depth/flu-shots/art-20048000","mayoclinic.org","","Wagoner, Oklahoma","77","66.43","71.99","fairness.datasciencevn.com/uploads/html/19-4-1601904988.html"
